No,DUR유형,단일/복합,DUR성분코드,DUR성분,복합일경우이것과먹으면문제,병용금기단일/복합,병용금기DUR성분코드,병용금기dur성분,병용금기복합제,금기내용
606,병용금기,단일,D000297,돔페리돈,,단일,D000143,아나그렐리드,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
607,병용금기,단일,D000297,돔페리돈,,단일,D000643,삼산화비소,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
608,병용금기,단일,D000297,돔페리돈,,단일,D000150,아타자나비르,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
609,병용금기,단일,D000297,돔페리돈,,단일,D000742,아지트로마이신,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
610,병용금기,단일,D000297,돔페리돈,,단일,D000328,베다퀼린,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
611,병용금기,단일,D000297,돔페리돈,,단일,D000724,비칼루타미드,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
612,병용금기,단일,D000297,돔페리돈,,단일,D000444,보세프레비르,,"강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
613,병용금기,단일,D000297,돔페리돈,,단일,D000584,클로르프로마진,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
614,병용금기,단일,D000297,돔페리돈,,단일,D000142,시프로플록사신,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
615,병용금기,단일,D000297,돔페리돈,,단일,D000332,시탈로프람,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
616,병용금기,단일,D000297,돔페리돈,,단일,D000373,클래리트로마이신,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
617,병용금기,단일,D000297,돔페리돈,,단일,D000395,다루나비르,,"강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
618,병용금기,단일,D000297,돔페리돈,,단일,D000693,데가렐릭스,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
619,병용금기,단일,D000297,돔페리돈,,단일,D000319,돌라세트론,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
620,병용금기,단일,D000297,돔페리돈,,단일,D000201,드로네다론,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
621,병용금기,단일,D000297,돔페리돈,,단일,D000348,에바스틴,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
622,병용금기,단일,D000297,돔페리돈,,복합,D000348,에바스틴,D000448,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
623,병용금기,단일,D000297,돔페리돈,,단일,D000035,에스시탈로프람,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
624,병용금기,단일,D000297,돔페리돈,,단일,D000519,핀골리모드,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
625,병용금기,단일,D000297,돔페리돈,,단일,D000517,플루코나졸,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
626,병용금기,단일,D000297,돔페리돈,,단일,D000078,그라니세트론,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
627,병용금기,단일,D000297,돔페리돈,,단일,D000113,할로페리돌,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
628,병용금기,단일,D000297,돔페리돈,,단일,D000256,에리트로마이신,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
629,병용금기,단일,D000297,돔페리돈,,단일,D000763,인디나빌,,"강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
630,병용금기,단일,D000297,돔페리돈,,단일,D000762,이트라코나졸,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
631,병용금기,단일,D000297,돔페리돈,,단일,D000769,케토코나졸,,"""QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
632,병용금기,단일,D000297,돔페리돈,,단일,D000793,레보플록사신,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
633,병용금기,단일,D000297,돔페리돈,,단일,D000226,메퀴타진,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
634,병용금기,단일,D000297,돔페리돈,,단일,D000425,메토클로프라미드,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
635,병용금기,단일,D000297,돔페리돈,,복합,D000425,메토클로프라미드,D000803,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
636,병용금기,단일,D000297,돔페리돈,,단일,D000719,미졸라스틴,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
637,병용금기,단일,D000297,돔페리돈,,단일,D000430,목시플록사신,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
638,병용금기,단일,D000297,돔페리돈,,단일,D000003,넬피나비어,,"강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
639,병용금기,단일,D000297,돔페리돈,,단일,D000608,닐로티닙,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
640,병용금기,단일,D000297,돔페리돈,,단일,D000470,온단세트론,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
641,병용금기,단일,D000297,돔페리돈,,단일,D000261,옥사토마이드,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
642,병용금기,단일,D000297,돔페리돈,,단일,D000513,펜타미딘,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
643,병용금기,단일,D000297,돔페리돈,,단일,D000111,필시카이니드,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
644,병용금기,단일,D000297,돔페리돈,,단일,D000213,피모지드,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
645,병용금기,단일,D000297,돔페리돈,,단일,D000405,포사코나졸,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
646,병용금기,단일,D000297,돔페리돈,,단일,D000102,프루칼로프라이드,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
647,병용금기,단일,D000297,돔페리돈,,단일,D000299,라도티닙,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
648,병용금기,단일,D000297,돔페리돈,,단일,D000422,리스페리돈,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
649,병용금기,단일,D000297,돔페리돈,,단일,D000712,리토나비르,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
650,병용금기,단일,D000297,돔페리돈,,복합,D000712,리토나비르,D000626,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
651,병용금기,단일,D000297,돔페리돈,,단일,D000022,소타롤,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
652,병용금기,단일,D000297,돔페리돈,,단일,D000833,텔리트로마이신,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
653,병용금기,단일,D000297,돔페리돈,,단일,D000443,보리코나졸,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성강력한 CYP억제제가 돔페리돈의 대사를 감소시켜, 돔페리돈의 영향(이상반응 포함) 증대 가능성"
654,병용금기,단일,D000297,돔페리돈,,단일,D000842,토레미펜,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
655,병용금기,단일,D000297,돔페리돈,,단일,D000774,트라조돈염산염,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
656,병용금기,단일,D000297,돔페리돈,,단일,D000635,반데타닙,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
657,병용금기,단일,D000297,돔페리돈,,단일,D000638,벤라팍신,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
658,병용금기,단일,D000297,돔페리돈,,단일,D000173,지프라시돈,,"QTc 연장 효과 증대로 심각한 위험(Torsade de Pointes, 심각한 심실성 부정맥 포함) 가능성"
659,병용금기,단일,D000615,라미부딘,,복합,D000665,엠트리시타빈,D000281,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소"
660,병용금기,단일,D000615,라미부딘,,복합,D000665,엠트리시타빈,D000281/D000225,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소"
661,병용금기,단일,D000615,라미부딘,,복합,D000665,엠트리시타빈,D000281/D000673/D000561,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소"
662,병용금기,복합,D000615,라미부딘,D000172,복합,D000665,엠트리시타빈,D000281,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소"
663,병용금기,복합,D000615,라미부딘,D000172,복합,D000665,엠트리시타빈,D000281/D000225,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소"
664,병용금기,복합,D000615,라미부딘,D000172,복합,D000665,엠트리시타빈,D000281/D000673/D000561,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소"
665,병용금기,복합,D000615,라미부딘,D000654,복합,D000665,엠트리시타빈,D000281,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소"
666,병용금기,복합,D000615,라미부딘,D000654,복합,D000665,엠트리시타빈,D000281/D000225,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소"
667,병용금기,복합,D000615,라미부딘,D000654,복합,D000665,엠트리시타빈,D000281/D000673/D000561,"세포내 인산화 방해, 동일한 역전사효소 유전자(M184V) 변이를 통한 바이러스 내성 - 항바이러스 효과 감소"
